id,season,week,startDate,startTimeTBD,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,capacity,grass,dome,city,state,zip,countryCode,timezone,latitude,longitude,elevation,constructionYear,game_date,temperature_c,precip_mm,windspeed_kmh,attendance_pct,high_attendance,flag_missing_attendance,flag_missing_capacity,flag_over_capacity,awayEloMissing,homeEloMissing
401752945,2025,12,2025-11-15T18:00:00.000Z,False,False,False,15034.0,3674,Chapman Stadium,202,Tulsa,American Athletic,31.0,"[14, 3, 7, 7]",0.9935263991355896,1037.0,1094.0,204,Oregon State,fbs,Pac-12,14.0,"[0, 0, 0, 14]",0.0064736008644104,1232.0,1175.0,2.4671952700862336,30000.0,False,False,Tulsa,OK,74194.0,US,America/Chicago,36.1489175,-95.9437853,235.5928345,1930.0,2025-11-15,25.8,0.0,9.5,0.5011333333333333,0.0,False,False,False,False,False
401756948,2025,12,2025-11-15T18:00:00.000Z,False,False,True,54101.0,3947,Mountain America Stadium,9,Arizona State,Big 12,25.0,"[0, 22, 0, 3]",0.3713201880455017,1617.0,1614.0,277,West Virginia,fbs,Big 12,23.0,"[3, 7, 0, 13]",0.6286798119544983,1352.0,1355.0,5.13494151401993,65870.0,True,False,Tempe,AZ,85287.0,US,America/Phoenix,33.4264471,-111.9325005,360.1569519,1958.0,2025-11-15,24.0,0.0,6.3,0.8213298922119326,0.0,False,False,False,False,False
401752767,2025,12,2025-11-15T18:30:00.000Z,False,False,False,53686.0,3683,Kroger Field,96,Kentucky,SEC,42.0,"[14, 14, 7, 7]",0.9980577230453492,1622.0,1622.0,2635,Tennessee Tech,fcs,OVC-Big South,10.0,"[0, 7, 3, 0]",0.0019422769546508,1480.0,1472.0,1.904565463157122,61000.0,False,False,Lexington,KY,40506.0,US,America/New_York,38.0220905,-84.5053408,307.4248962,1973.0,2025-11-15,18.8,0.0,23.5,0.8800983606557377,0.0,False,False,False,True,False
401762506,2025,12,2025-11-15T19:00:00.000Z,False,False,True,16190.0,7221,Protective Stadium,5,UAB,American Athletic,24.0,"[0, 7, 11, 6]",0.0024921679869294,1223.0,1197.0,249,North Texas,fbs,American Athletic,53.0,"[21, 10, 15, 7]",0.9975078320130706,1690.0,1716.0,2.859409142957384,45000.0,False,False,Birmingham,AL,35203.0,US,America/Chicago,33.5206824,-86.8024326,187.0,2021.0,2025-11-15,23.4,0.0,15.6,0.3597777777777777,0.0,False,False,False,False,False
401761651,2025,12,2025-11-15T19:00:00.000Z,False,False,True,12871.0,4246,Center Parc Stadium,2247,Georgia State,Sun Belt,18.0,"[7, 3, 8, 0]",0.0313762538135051,1098.0,1107.0,276,Marshall,fbs,Sun Belt,30.0,"[7, 14, 0, 9]",0.9686237461864948,1508.0,1499.0,5.23590983843582,25000.0,False,False,Atlanta,GA,30315.0,US,America/New_York,33.735267,-84.389949,287.0,2017.0,2025-11-15,22.7,0.0,13.6,0.51484,0.0,False,False,False,False,False
401757304,2025,12,2025-11-15T20:00:00.000Z,False,False,True,13298.0,3878,Plaster Sports Complex,2623,Missouri State,Conference USA,38.0,"[10, 14, 0, 14]",0.927818477153778,1358.0,1376.0,2638,UTEP,fbs,Conference USA,24.0,"[0, 7, 17, 0]",0.0721815228462219,1233.0,1215.0,3.9130570653398737,17337.0,False,False,Springfield,MO,65897.0,US,America/Chicago,37.1976229,-93.2798119,402.368103,1941.0,2025-11-15,24.8,0.0,15.6,0.7670300513352944,0.0,False,False,False,False,False
401760411,2025,12,2025-11-15T20:00:00.000Z,False,False,True,27526.0,3971,University Stadium (NM),167,New Mexico,Mountain West,20.0,"[0, 10, 0, 10]",0.9611223340034484,1460.0,1458.0,36,Colorado State,fbs,Mountain West,17.0,"[0, 0, 10, 7]",0.0388776659965515,1221.0,1223.0,6.143939901413607,39224.0,False,False,Albuquerque,NM,87131.0,US,America/Denver,35.0669479,-106.6283225,1554.471924,1960.0,2025-11-15,21.0,0.0,2.3,0.7017642259840914,0.0,False,False,False,False,False
401754595,2025,12,2025-11-15T20:30:00.000Z,False,False,True,59157.0,3948,Hard Rock Stadium,2390,Miami,ACC,41.0,"[10, 14, 10, 7]",0.9875534176826476,1865.0,1914.0,152,NC State,fbs,ACC,7.0,"[0, 0, 0, 7]",0.0124465823173522,1498.0,1449.0,3.1432035555758695,64767.0,False,False,Miami Gardens,FL,33299.0,US,America/New_York,25.9579665,-80.2388604,2.624486446,1987.0,2025-11-15,25.7,0.0,9.9,0.9133818148130992,1.0,False,False,False,False,False
401754593,2025,12,2025-11-15T20:30:00.000Z,False,False,True,27215.0,3982,Wallace Wade Stadium,150,Duke,ACC,17.0,"[0, 3, 0, 14]",0.0,1625.0,1576.0,258,Virginia,fbs,ACC,34.0,"[7, 10, 14, 3]",1.0,1555.0,1604.0,3.6041656880268382,40004.0,True,False,Durham,NC,27708.0,US,America/New_York,35.9953688,-78.9417564,103.0028152,1929.0,2025-11-15,22.2,0.0,12.5,0.6803069693030697,0.0,False,False,False,False,False
401754592,2025,12,2025-11-15T20:30:00.000Z,False,False,True,37879.0,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,ACC,34.0,"[0, 14, 14, 6]",0.3002715110778808,1298.0,1311.0,59,Georgia Tech,fbs,ACC,36.0,"[7, 7, 3, 19]",0.6997284889221191,1612.0,1599.0,7.421454423157309,44500.0,False,False,Chestnut Hill,MA,2467.0,US,America/New_York,42.335104,-71.1664413,39.82634354,1957.0,2025-11-15,7.0,0.0,9.2,0.8512134831460674,0.0,False,False,False,False,False
401752903,2025,12,2025-11-15T20:30:00.000Z,False,False,True,61671.0,3936,Spartan Stadium,127,Michigan State,Big Ten,10.0,"[7, 3, 0, 0]",0.0037691784091293,1365.0,1377.0,213,Penn State,fbs,Big Ten,28.0,"[7, 7, 0, 14]",0.9962308215908706,1950.0,1938.0,3.804441558601168,75005.0,True,False,East Lansing,MI,48824.0,US,America/Detroit,42.7281474,-84.4848526,254.8794861,1923.0,2025-11-15,16.5,0.0,22.5,0.8222251849876675,0.0,False,False,False,False,False
401752906,2025,12,2025-11-15T20:30:00.000Z,False,False,True,56416.0,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,Big Ten,24.0,"[7, 7, 7, 3]",0.8008391857147217,1603.0,1630.0,120,Maryland,fbs,Big Ten,6.0,"[3, 3, 0, 0]",0.1991608142852783,1467.0,1440.0,3.1349753749189655,60670.0,False,False,Champaign,IL,61820.0,US,America/Chicago,40.0993268,-88.2359569,223.2471619,1923.0,2025-11-15,22.3,0.0,22.8,0.9298829734629964,1.0,False,False,False,False,False
401752907,2025,12,2025-11-15T20:30:00.000Z,False,False,True,65216.0,477,Los Angeles Memorial Coliseum,30,USC,Big Ten,26.0,"[0, 10, 9, 7]",0.3746799230575561,1911.0,1916.0,2294,Iowa,fbs,Big Ten,21.0,"[7, 14, 0, 0]",0.6253200769424438,1912.0,1907.0,4.656077932368771,77500.0,True,False,Los Angeles,CA,90089.0,US,America/Los_Angeles,34.014167,-118.287778,42.50374222,1923.0,2025-11-15,14.4,5.3,1.8,0.8414967741935484,0.0,False,False,False,False,False
401756953,2025,12,2025-11-15T20:30:00.000Z,False,False,True,60229.0,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,48.0,"[14, 24, 10, 0]",0.9889745712280272,1937.0,1997.0,2116,UCF,fbs,Big 12,9.0,"[0, 2, 7, 0]",0.0110254287719726,1528.0,1468.0,1.763929168874903,60454.0,False,False,Lubbock,TX,79409.0,US,America/Chicago,33.5910518,-101.8728824,980.7632446,1947.0,2025-11-15,30.7,0.0,17.5,0.9962781619082276,1.0,False,False,False,False,False
401757303,2025,12,2025-11-15T20:30:00.000Z,False,False,True,16547.0,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,Conference USA,42.0,"[7, 14, 7, 14]",0.9155396819114684,1386.0,1398.0,2393,Middle Tennessee,fbs,Conference USA,26.0,"[0, 10, 13, 3]",0.0844603180885315,1134.0,1122.0,7.620477790856999,22113.0,False,False,Bowling Green,KY,42101.0,US,America/Chicago,36.9847901,-86.4594041,154.4346619,1968.0,2025-11-15,23.5,0.0,25.2,0.7482928594039705,0.0,False,False,False,False,False
401752765,2025,12,2025-11-15T20:30:00.000Z,False,False,True,100077.0,3657,Bryant-Denny Stadium,333,Alabama,SEC,21.0,"[0, 14, 7, 0]",0.1532109081745147,1977.0,1964.0,201,Oklahoma,fbs,SEC,23.0,"[10, 7, 3, 3]",0.8467890918254852,1794.0,1807.0,6.7106854101740625,101821.0,True,False,Tuscaloosa,AL,35487.0,US,America/Chicago,33.2082752,-87.5503836,70.05136108,1929.0,2025-11-15,24.1,0.0,16.1,0.9828719026526944,1.0,False,False,False,False,False
401760413,2025,12,2025-11-15T20:30:00.000Z,False,False,True,14491.0,3816,Mackay Stadium,2440,Nevada,Mountain West,55.0,"[14, 17, 7, 17]",0.995261013507843,1105.0,1288.0,23,San José State,fbs,Mountain West,10.0,"[0, 0, 3, 7]",0.0047389864921569,1391.0,1208.0,2.7859614555462486,27000.0,False,False,Reno,NV,89557.0,US,America/Los_Angeles,39.5469459,-119.8175435,1406.57605,1966.0,2025-11-15,15.0,0.0,10.3,0.5367037037037037,0.0,False,False,False,False,False
401761653,2025,12,2025-11-15T20:30:00.000Z,False,False,True,19872.0,3817,Malone Stadium,2433,UL Monroe,Sun Belt,14.0,"[14, 0, 0, 0]",0.0272017531096935,998.0,1004.0,6,South Alabama,fbs,Sun Belt,26.0,"[0, 7, 13, 6]",0.9727982468903064,1375.0,1369.0,4.425007568004904,27617.0,False,False,Monroe,LA,71209.0,US,America/Chicago,32.5308089,-92.0660602,22.998209,1978.0,2025-11-15,26.5,0.0,16.1,0.719556794727885,0.0,False,False,False,False,False
401761654,2025,12,2025-11-15T20:30:00.000Z,False,False,True,27223.0,3815,M. M. Roberts Stadium,2572,Southern Miss,Sun Belt,14.0,"[0, 0, 7, 7]",0.047236330807209,1362.0,1303.0,326,Texas State,fbs,Sun Belt,41.0,"[10, 17, 0, 14]",0.952763669192791,1483.0,1542.0,3.3067316100380326,36000.0,False,False,Hattiesburg,MS,39402.0,US,America/Chicago,31.3289321,-89.3318118,64.52726746,1932.0,2025-11-15,25.4,0.0,11.5,0.7561944444444444,0.0,False,False,False,False,False
401761652,2025,12,2025-11-15T20:30:00.000Z,False,False,True,25298.0,3651,Bridgeforth Stadium,256,James Madison,Sun Belt,58.0,"[7, 20, 10, 21]",1.0,1802.0,1882.0,2026,App State,fbs,Sun Belt,10.0,"[0, 0, 0, 10]",0.0,1328.0,1248.0,2.5124097805149224,24877.0,False,False,Harrisonburg,VA,22807.0,US,America/New_York,38.4352919,-78.8729349,399.303009,1975.0,2025-11-15,21.1,0.0,18.5,1.0169232624512603,1.0,False,False,True,False,False
401762508,2025,12,2025-11-15T21:00:00.000Z,False,False,True,37348.0,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,31.0,"[7, 3, 14, 7]",0.8798407912254333,1599.0,1604.0,235,Memphis,fbs,American Athletic,27.0,"[0, 17, 7, 3]",0.1201592087745666,1665.0,1660.0,8.044532885223424,50000.0,True,False,Greenville,NC,27858.0,US,America/New_York,35.5968486,-77.364564,19.0564537,1963.0,2025-11-15,19.6,0.0,12.2,0.74696,0.0,False,False,False,False,False
401762509,2025,12,2025-11-15T21:00:00.000Z,False,False,True,30000.0,4729,Yulman Stadium,2655,Tulane,American Athletic,35.0,"[7, 14, 7, 7]",0.93910950422287,1545.0,1543.0,2226,Florida Atlantic,fbs,American Athletic,24.0,"[3, 7, 0, 14]",0.0608904957771301,1247.0,1249.0,3.833262636519825,30000.0,False,False,New Orleans,LA,70118.0,US,America/Chicago,29.944616,-90.116692,0.0,2014.0,2025-11-15,24.2,0.0,10.5,1.0,1.0,False,False,False,False,False
401752771,2025,12,2025-11-15T21:15:00.000Z,False,False,False,101915.0,3853,Neyland Stadium,2633,Tennessee,SEC,42.0,"[14, 7, 21, 0]",0.9741840958595276,1814.0,1834.0,166,New Mexico State,fbs,Conference USA,9.0,"[0, 3, 0, 6]",0.0258159041404724,1201.0,1181.0,3.093171763725749,102455.0,True,False,Knoxville,TN,37996.0,US,America/New_York,35.9550131,-83.9250128,271.9517212,1921.0,2025-11-15,19.7,0.0,21.0,0.994729393392221,1.0,False,False,False,False,False
401754596,2025,12,2025-11-15T21:30:00.000Z,False,False,True,32390.0,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,ACC,28.0,"[7, 7, 7, 7]",0.9570199847221376,1412.0,1444.0,153,North Carolina,fbs,ACC,12.0,"[0, 6, 3, 3]",0.0429800152778625,1393.0,1361.0,2.6545877239771705,31500.0,False,False,Winston-Salem,NC,27105.0,US,America/New_York,36.1305507,-80.2545851,283.548584,1968.0,2025-11-15,20.7,0.0,14.2,1.0282539682539682,1.0,False,False,True,False,False
401757301,2025,12,2025-11-15T22:00:00.000Z,False,False,True,14167.0,2031,Pitbull Stadium,2229,Florida International,Conference USA,34.0,"[7, 10, 7, 3, 7]",0.978489339351654,1306.0,1326.0,2335,Liberty,fbs,Conference USA,27.0,"[7, 14, 0, 6, 0]",0.0215106606483459,1488.0,1468.0,8.87308010242118,20000.0,False,False,Miami,FL,33199.0,US,America/New_York,25.7525,-80.37778,6.0,1995.0,2025-11-15,23.6,0.0,8.1,0.70835,0.0,False,False,False,False,False
401761650,2025,12,2025-11-15T23:00:00.000Z,False,False,True,22738.0,3608,Allen E. Paulson Stadium,290,Georgia Southern,Sun Belt,45.0,"[21, 14, 7, 3]",0.7108765840530396,1314.0,1319.0,324,Coastal Carolina,fbs,Sun Belt,40.0,"[17, 10, 6, 7]",0.2891234159469604,1318.0,1313.0,5.9853896742129855,25000.0,False,False,Statesboro,GA,30460.0,US,America/New_York,32.4122471,-81.7849296,61.25376892,1984.0,2025-11-15,17.5,0.0,12.9,0.90952,1.0,False,False,False,False,False
401752769,2025,12,2025-11-16T00:00:00.000Z,False,False,True,68138.0,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,34.0,"[10, 10, 0, 14]",0.9857250452041626,1969.0,1959.0,57,Florida,fbs,SEC,24.0,"[7, 17, 0, 0]",0.0142749547958374,1555.0,1565.0,6.26444436261108,64038.0,True,False,Oxford,MS,38677.0,US,America/Chicago,34.3619837,-89.5342076,146.8517151,1915.0,2025-11-16,20.8,0.0,19.9,1.064024485461757,1.0,False,False,True,False,False
401752902,2025,12,2025-11-16T00:00:00.000Z,False,False,True,67229.0,3765,Husky Stadium,264,Washington,Big Ten,49.0,"[7, 21, 14, 7]",0.8683210611343384,1699.0,1754.0,2509,Purdue,fbs,Big Ten,13.0,"[0, 0, 3, 10]",0.1316789388656616,1331.0,1276.0,2.9709339959202525,70138.0,False,False,Seattle,WA,98195.0,US,America/Los_Angeles,47.6503235,-122.3015746,11.65622807,1920.0,2025-11-16,12.8,0.0,5.7,0.9585246228863098,1.0,False,False,False,False,False
401760414,2025,12,2025-11-16T00:00:00.000Z,False,False,True,31682.0,6501,Allegiant Stadium,2439,UNLV,Mountain West,29.0,"[3, 7, 7, 6, 6]",0.6228246688842773,1605.0,1604.0,328,Utah State,fbs,Mountain West,26.0,"[6, 7, 3, 7, 3]",0.3771753311157226,1422.0,1423.0,9.426998464317936,65000.0,False,True,Las Vegas,NV,89118.0,US,America/Los_Angeles,36.09075,-115.183722,666.0,2020.0,2025-11-16,14.0,1.6,9.3,0.4874153846153846,0.0,False,False,False,False,False
401757300,2025,12,2025-11-16T00:00:00.000Z,False,True,True,3713.0,3631,BBVA Compass Stadium,2534,Sam Houston,Conference USA,26.0,"[0, 10, 13, 3]",0.4321334362030029,1072.0,1094.0,48,Delaware,fbs,Conference USA,23.0,"[7, 3, 0, 13]",0.5678665637969971,1386.0,1364.0,5.566780703373763,22000.0,True,False,Houston,TX,77003.0,US,America/Chicago,29.7521988,-95.3524146,13.68128395,2012.0,2025-11-16,24.8,0.0,11.8,0.1687727272727272,,False,False,False,False,False
401756949,2025,12,2025-11-16T00:00:00.000Z,False,False,True,38186.0,4727,McLane Stadium,239,Baylor,Big 12,28.0,"[0, 17, 3, 8]",0.0039741955697536,1621.0,1585.0,254,Utah,fbs,Big 12,55.0,"[14, 14, 7, 20]",0.9960258044302464,1941.0,1977.0,4.191336628760744,45140.0,False,False,Waco,TX,76704.0,US,America/Chicago,31.5582015,-97.1156702,117.0538101,2014.0,2025-11-16,25.5,0.0,16.5,0.845945945945946,0.0,False,False,False,False,False
401754594,2025,12,2025-11-16T00:30:00.000Z,False,False,True,64937.0,3697,Doak Campbell Stadium,52,Florida State,ACC,34.0,"[0, 10, 14, 10]",0.9910560250282288,1609.0,1638.0,259,Virginia Tech,fbs,ACC,14.0,"[0, 7, 0, 7]",0.0089439749717712,1431.0,1402.0,4.261559656791791,67277.0,True,False,Tallahassee,FL,32306.0,US,America/New_York,30.4381692,-84.3044032,19.55942535,1950.0,2025-11-16,16.7,0.0,10.9,0.96521842531623,1.0,False,False,False,False,False
401752900,2025,12,2025-11-16T00:30:00.000Z,False,False,True,104168.0,3861,Ohio Stadium,194,Ohio State,Big Ten,48.0,"[10, 17, 14, 7]",0.9827536344528198,2125.0,2145.0,26,UCLA,fbs,Big Ten,10.0,"[0, 0, 7, 3]",0.0172463655471801,1381.0,1361.0,2.1221468871556866,102780.0,False,False,Columbus,OH,43210.0,US,America/New_York,40.0016447,-83.0197266,216.6770325,1922.0,2025-11-16,17.1,0.1,21.8,1.0135045728741,1.0,False,False,True,False,False
401752766,2025,12,2025-11-16T00:30:00.000Z,False,False,True,93033.0,3917,Sanford Stadium,61,Georgia,SEC,35.0,"[7, 7, 0, 21]",0.9910233020782472,2018.0,2070.0,251,Texas,fbs,SEC,10.0,"[3, 0, 7, 0]",0.0089766979217529,1924.0,1872.0,3.2577676387805257,92746.0,True,False,Athens,GA,30602.0,US,America/New_York,33.9498197,-83.3733813,186.1120758,1929.0,2025-11-16,18.7,0.0,15.8,1.003094473077006,1.0,False,False,True,False,False
401752770,2025,12,2025-11-16T00:45:00.000Z,False,False,True,57321.0,3838,Memorial Stadium,142,Missouri,SEC,49.0,"[14, 7, 14, 14]",1.0,1734.0,1765.0,344,Mississippi State,fbs,SEC,27.0,"[10, 0, 14, 3]",0.0,1523.0,1492.0,4.870050241990691,71168.0,False,False,Columbia,MO,65211.0,US,America/Chicago,38.9358491,-92.3332009,212.6865692,1927.0,2025-11-16,19.3,0.0,10.3,0.8054322167266187,0.0,False,False,False,False,False
401757302,2025,12,2025-11-16T01:00:00.000Z,False,False,True,24166.0,3662,AmFirst Stadium,55,Jacksonville State,Conference USA,35.0,"[7, 15, 3, 10]",0.9238912463188172,1512.0,1518.0,338,Kennesaw State,fbs,Conference USA,26.0,"[7, 3, 3, 13]",0.0761087536811828,1381.0,1375.0,6.147150019104686,24000.0,False,False,Jacksonville,AL,36265.0,US,America/Chicago,33.8201052,-85.76647,198.0679016,1947.0,2025-11-16,17.6,0.0,15.6,1.006916666666667,1.0,False,False,True,False,False
401752953,2025,12,2025-11-16T03:00:00.000Z,False,False,False,21186.0,3820,Gesa Field,265,Washington State,Pac-12,28.0,"[7, 7, 0, 14]",0.994571566581726,1434.0,1500.0,2348,Louisiana Tech,fbs,Conference USA,3.0,"[0, 3, 0, 0]",0.0054284334182739,1462.0,1396.0,2.1283890571792554,32952.0,False,False,Pullman,WA,99164.0,US,America/Los_Angeles,46.731831,-117.1604991,773.9526367,1972.0,2025-11-16,9.5,0.0,12.6,0.6429351784413693,0.0,False,False,False,False,False
401756950,2025,12,2025-11-16T03:15:00.000Z,False,False,True,64447.0,3801,LaVell Edwards Stadium,252,BYU,Big 12,44.0,"[10, 17, 3, 14]",0.9717991948127748,1688.0,1772.0,2628,TCU,fbs,Big 12,13.0,"[0, 10, 3, 0]",0.0282008051872253,1689.0,1605.0,3.8991089407763098,63470.0,True,False,Provo,UT,84602.0,US,America/Denver,40.2575347,-111.6545247,1412.097046,1964.0,2025-11-16,11.8,0.0,4.2,1.015393099101938,1.0,False,False,True,False,False
401760410,2025,12,2025-11-16T03:30:00.000Z,False,False,True,29201.0,7311,Snapdragon Stadium,21,San Diego State,Mountain West,17.0,"[0, 14, 0, 3]",0.5283172726631165,1480.0,1507.0,68,Boise State,fbs,Mountain West,7.0,"[0, 7, 0, 0]",0.4716827273368835,1616.0,1589.0,4.49702102683922,35000.0,True,False,San Diego,CA,92093.0,US,America/Los_Angeles,32.784444,-117.122833,62.0,2022.0,2025-11-16,14.0,0.7,13.5,0.8343142857142857,0.0,False,False,False,False,False
401760412,2025,12,2025-11-16T03:30:00.000Z,False,False,True,35076.0,3660,Valley Children's Stadium,278,Fresno State,Mountain West,24.0,"[7, 3, 0, 14]",0.924098014831543,1468.0,1510.0,2751,Wyoming,fbs,Mountain West,3.0,"[3, 0, 0, 0]",0.075901985168457,1390.0,1348.0,4.026001542428445,41031.0,False,False,Fresno,CA,93740.0,US,America/Los_Angeles,36.8143527,-119.7580092,102.564064,1980.0,2025-11-16,13.6,3.3,11.1,0.8548658331505448,0.0,False,False,False,False,False
401762862,2025,13,2025-11-19T00:00:00.000Z,False,False,True,9867.0,3700,Doyt L. Perry Stadium,189,Bowling Green,Mid-American,16.0,"[3, 3, 7, 3]",0.9237462878227234,1244.0,1230.0,2006,Akron,fbs,Mid-American,19.0,"[3, 3, 10, 3]",0.0762537121772766,1087.0,1101.0,7.499807813687292,24000.0,False,False,Bowling Green,OH,43403.0,US,America/New_York,41.3780114,-83.6225,205.9057465,1966.0,2025-11-19,3.0,0.4,12.1,0.411125,0.0,False,False,False,False,False
401762864,2025,13,2025-11-19T00:00:00.000Z,False,False,True,4734.0,3764,Huskie Stadium,2459,Northern Illinois,Mid-American,19.0,"[10, 3, 0, 6]",0.079474538564682,1289.0,1260.0,2711,Western Michigan,fbs,Mid-American,35.0,"[0, 14, 7, 14]",0.920525461435318,1378.0,1407.0,3.4626707730844215,23595.0,False,False,DeKalb,IL,60115.0,US,America/Chicago,41.9339586,-88.7778357,267.4530029,1965.0,2025-11-19,5.0,0.0,15.4,0.2006357279084551,0.0,False,False,False,False,False
401762863,2025,13,2025-11-19T00:00:00.000Z,False,False,True,12438.0,3876,Peden Stadium,195,Ohio,Mid-American,42.0,"[7, 14, 7, 14]",1.0,1585.0,1572.0,113,Massachusetts,fbs,Mid-American,14.0,"[7, 0, 7, 0]",0.0,735.0,748.0,3.811770717209375,24000.0,False,False,Athens,OH,45701.0,US,America/New_York,39.3212794,-82.1034315,194.230896,1929.0,2025-11-19,5.2,3.0,5.4,0.51825,0.0,False,False,False,False,False
401762865,2025,13,2025-11-20T00:00:00.000Z,False,False,True,15246.0,3965,UB Stadium,2084,Buffalo,Mid-American,20.0,"[3, 7, 10, 0]",0.0075292307883501,1318.0,1288.0,193,Miami (OH),fbs,Mid-American,37.0,"[0, 17, 14, 6]",0.99247076921165,1421.0,1451.0,5.921445750564814,30270.0,False,False,Amherst,NY,14260.0,US,America/New_York,42.9991334,-78.7775113,181.5759735,1993.0,2025-11-20,0.5,0.0,2.3,0.5036669970267592,0.0,False,False,False,False,False
401762866,2025,13,2025-11-20T00:00:00.000Z,False,False,True,8112.0,3696,Dix Stadium,2309,Kent State,Mid-American,16.0,"[0, 3, 0, 13]",0.0,972.0,974.0,2117,Central Michigan,fbs,Mid-American,28.0,"[7, 7, 0, 14]",1.0,1293.0,1291.0,4.460429434556407,25319.0,False,False,Kent,OH,44242.0,US,America/New_York,41.1390935,-81.31346,321.3641663,1969.0,2025-11-20,3.9,0.0,3.1,0.3203918006240372,0.0,False,False,False,False,False
401761655,2025,13,2025-11-21T00:30:00.000Z,False,False,True,13571.0,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,30.0,"[10, 17, 0, 3]",0.0805884674191474,1306.0,1302.0,309,Louisiana,fbs,Sun Belt,34.0,"[7, 17, 7, 3]",0.9194115325808524,1350.0,1354.0,8.711359626652017,30382.0,False,False,Jonesboro,AR,72404.0,US,America/Chicago,35.8488977,-90.6677436,89.52690887,1974.0,2025-11-21,15.9,0.2,0.7,0.4466789546441972,0.0,False,False,False,False,False
401754598,2025,13,2025-11-22T01:00:00.000Z,False,False,True,56919.0,3670,Carter-Finley Stadium,152,NC State,ACC,21.0,"[7, 0, 7, 7]",0.7871336936950684,1449.0,1481.0,52,Florida State,fbs,ACC,11.0,"[0, 3, 0, 8]",0.2128663063049316,1638.0,1606.0,3.841445585044678,58000.0,True,False,Raleigh,NC,27695.0,US,America/New_York,35.8008001,-78.7195655,117.0089951,1966.0,2025-11-22,15.0,0.7,8.3,0.9813620689655173,1.0,False,False,False,False,False
401760418,2025,13,2025-11-22T03:30:00.000Z,False,False,True,37106.0,6501,Allegiant Stadium,2439,UNLV,Mountain West,38.0,"[10, 14, 0, 14]",0.9910309910774232,1604.0,1663.0,62,Hawai'i,fbs,Mountain West,10.0,"[7, 3, 0, 0]",0.0089690089225769,1480.0,1421.0,2.9495696451302114,65000.0,False,True,Las Vegas,NV,89118.0,US,America/Los_Angeles,36.09075,-115.183722,666.0,2020.0,2025-11-22,10.1,0.2,2.6,0.5708615384615384,0.0,False,False,False,False,False
401752778,2025,13,2025-11-22T17:00:00.000Z,False,False,True,83541.0,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,SEC,17.0,"[0, 14, 3, 0]",0.5415191054344177,1807.0,1824.0,142,Missouri,fbs,SEC,6.0,"[3, 3, 0, 0]",0.4584808945655823,1765.0,1748.0,2.897279975694421,86112.0,True,False,Norman,OK,73019.0,US,America/Chicago,35.2058537,-97.4423145,355.0962524,1925.0,2025-11-22,11.7,0.0,11.8,0.9701435340022296,1.0,False,False,False,False,False
